#Num,1-PID-1-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PFA-1-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PRD-1-1
301,4.24E-03,4.70E-03,4.52E-03,4.30E-03,4.06E-03,4.31E-03,5.44E-03,6.72E-03,7.10E-03,6.16E-03,3.89E-03,1.80E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.10E-03
302,7.67E-03,9.91E-03,8.93E-03,6.97E-03,5.32E-03,4.24E-03,4.53E-03,5.15E-03,4.81E-03,3.89E-03,2.76E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.91E-03
303,6.56E-03,9.25E-03,9.39E-03,8.66E-03,7.50E-03,6.47E-03,6.73E-03,6.80E-03,5.56E-03,3.82E-03,2.53E-03,1.50E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E-03
304,6.38E-03,7.33E-03,6.17E-03,4.91E-03,4.53E-03,4.28E-03,4.78E-03,5.97E-03,5.94E-03,5.20E-03,3.76E-03,2.01E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.33E-03
305,5.67E-03,7.72E-03,6.70E-03,4.91E-03,4.04E-03,3.52E-03,3.71E-03,3.67E-03,3.22E-03,3.15E-03,2.47E-03,1.49E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.72E-03
306,4.12E-03,5.06E-03,5.63E-03,6.18E-03,6.04E-03,5.12E-03,5.44E-03,6.05E-03,5.56E-03,4.19E-03,2.50E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.18E-03
307,6.29E-03,8.20E-03,7.58E-03,6.41E-03,5.20E-03,4.39E-03,5.00E-03,5.92E-03,5.43E-03,4.13E-03,2.74E-03,1.50E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.20E-03
308,8.01E-03,1.06E-02,1.03E-02,8.94E-03,7.33E-03,6.12E-03,6.19E-03,6.21E-03,5.15E-03,3.59E-03,2.37E-03,1.46E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.06E-02
309,6.12E-03,8.72E-03,8.76E-03,8.05E-03,7.23E-03,6.30E-03,5.99E-03,5.27E-03,4.08E-03,3.04E-03,2.12E-03,1.32E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-03
310,6.38E-03,8.29E-03,7.62E-03,6.43E-03,5.18E-03,4.37E-03,4.99E-03,5.92E-03,5.45E-03,4.16E-03,2.76E-03,1.51E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.29E-03
311,2.12E-02,2.25E-02,1.62E-02,9.03E-03,5.93E-03,4.10E-03,4.37E-03,5.50E-03,6.10E-03,5.74E-03,3.99E-03,1.95E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E-02
312,4.94E-03,6.35E-03,5.82E-03,4.88E-03,3.99E-03,3.18E-03,4.16E-03,5.51E-03,5.61E-03,4.58E-03,2.92E-03,1.66E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.35E-03
313,6.17E-03,7.66E-03,6.76E-03,5.37E-03,4.60E-03,4.07E-03,4.82E-03,5.34E-03,4.66E-03,3.47E-03,2.38E-03,1.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.66E-03
314,8.28E-03,1.03E-02,8.95E-03,6.94E-03,5.44E-03,4.42E-03,4.69E-03,5.80E-03,6.30E-03,6.17E-03,5.00E-03,2.75E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.03E-02
315,1.31E-02,1.46E-02,1.13E-02,6.89E-03,4.33E-03,3.25E-03,3.36E-03,3.75E-03,3.95E-03,3.69E-03,2.81E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E-02
316,4.62E-03,5.82E-03,5.75E-03,5.36E-03,5.02E-03,4.76E-03,5.21E-03,5.75E-03,5.46E-03,4.36E-03,2.94E-03,1.57E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.82E-03
317,7.95E-03,9.39E-03,7.55E-03,5.18E-03,4.39E-03,4.27E-03,4.63E-03,6.24E-03,6.05E-03,5.22E-03,3.84E-03,2.24E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E-03
318,3.53E-03,3.94E-03,3.74E-03,3.75E-03,3.75E-03,4.29E-03,5.46E-03,6.44E-03,6.54E-03,5.35E-03,3.27E-03,1.58E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.54E-03
319,6.80E-03,9.09E-03,7.77E-03,5.19E-03,4.42E-03,4.45E-03,5.04E-03,5.49E-03,5.04E-03,4.16E-03,3.13E-03,1.79E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.09E-03
320,7.69E-03,9.92E-03,8.94E-03,6.98E-03,5.33E-03,4.24E-03,4.53E-03,5.16E-03,4.84E-03,3.92E-03,2.78E-03,1.55E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.92E-03
321,4.22E-03,5.36E-03,5.88E-03,5.83E-03,5.50E-03,4.86E-03,5.39E-03,6.22E-03,5.72E-03,4.04E-03,2.31E-03,1.39E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.22E-03
322,5.13E-03,7.44E-03,7.66E-03,7.07E-03,6.64E-03,5.64E-03,5.24E-03,5.14E-03,4.37E-03,3.15E-03,2.25E-03,1.39E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.66E-03
323,4.63E-03,5.87E-03,5.80E-03,5.40E-03,5.06E-03,4.78E-03,5.21E-03,5.73E-03,5.42E-03,4.32E-03,2.92E-03,1.56E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.87E-03
324,8.64E-03,1.07E-02,9.81E-03,8.01E-03,6.35E-03,5.25E-03,5.92E-03,6.62E-03,5.95E-03,4.43E-03,2.83E-03,1.63E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.07E-02
325,7.98E-03,1.00E-02,8.77E-03,7.06E-03,6.25E-03,5.59E-03,6.47E-03,7.94E-03,7.37E-03,5.32E-03,3.80E-03,2.06E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-02
326,6.44E-03,8.49E-03,7.55E-03,6.37E-03,5.01E-03,4.01E-03,4.03E-03,4.38E-03,4.59E-03,4.32E-03,3.50E-03,2.04E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.49E-03
327,4.48E-03,5.86E-03,5.77E-03,5.21E-03,4.90E-03,4.29E-03,4.54E-03,4.54E-03,4.48E-03,3.83E-03,2.58E-03,1.49E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.86E-03
328,8.03E-03,1.00E-02,8.74E-03,6.98E-03,6.16E-03,5.53E-03,6.38E-03,7.87E-03,7.35E-03,5.37E-03,3.84E-03,2.09E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-02
329,4.94E-03,6.35E-03,5.82E-03,4.88E-03,3.99E-03,3.18E-03,4.16E-03,5.51E-03,5.61E-03,4.58E-03,2.92E-03,1.66E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.35E-03
330,8.53E-03,1.09E-02,1.07E-02,9.31E-03,7.53E-03,5.98E-03,5.83E-03,5.62E-03,4.60E-03,3.29E-03,2.41E-03,1.47E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.09E-02
331,2.76E-02,2.81E-02,1.96E-02,1.06E-02,6.58E-03,4.38E-03,4.51E-03,5.63E-03,6.17E-03,5.90E-03,4.26E-03,2.06E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.81E-02
332,9.84E-03,1.17E-02,1.03E-02,7.80E-03,5.67E-03,4.25E-03,4.12E-03,4.84E-03,4.62E-03,3.82E-03,2.81E-03,1.59E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E-02
333,5.78E-03,7.67E-03,7.14E-03,5.84E-03,5.03E-03,4.55E-03,4.99E-03,5.85E-03,5.21E-03,3.95E-03,2.63E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.67E-03
334,7.35E-03,8.72E-03,7.02E-03,5.81E-03,4.96E-03,4.91E-03,5.36E-03,5.88E-03,5.27E-03,5.07E-03,5.33E-03,3.33E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.72E-03
335,4.27E-03,4.72E-03,4.58E-03,4.38E-03,4.17E-03,4.47E-03,5.62E-03,6.98E-03,7.42E-03,6.40E-03,4.00E-03,1.84E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.42E-03
336,6.15E-03,8.08E-03,7.75E-03,7.01E-03,6.16E-03,5.44E-03,5.28E-03,5.06E-03,4.53E-03,3.80E-03,2.67E-03,1.38E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.08E-03
337,4.12E-03,5.06E-03,5.63E-03,6.18E-03,6.04E-03,5.12E-03,5.44E-03,6.05E-03,5.56E-03,4.19E-03,2.50E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.18E-03
338,5.55E-03,6.75E-03,6.22E-03,5.17E-03,4.47E-03,4.65E-03,5.56E-03,6.31E-03,6.25E-03,5.29E-03,3.59E-03,1.86E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.75E-03
339,5.81E-03,6.67E-03,5.72E-03,4.78E-03,4.59E-03,4.38E-03,4.95E-03,6.08E-03,6.03E-03,5.22E-03,3.74E-03,1.95E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.67E-03
340,3.86E-03,4.53E-03,4.60E-03,4.70E-03,4.50E-03,4.46E-03,5.31E-03,6.19E-03,6.04E-03,4.96E-03,3.13E-03,1.68E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.19E-03
341,5.55E-03,7.58E-03,7.74E-03,7.15E-03,6.22E-03,5.15E-03,5.19E-03,5.86E-03,5.25E-03,3.99E-03,2.49E-03,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.74E-03
342,5.73E-03,7.08E-03,5.65E-03,4.18E-03,3.80E-03,3.63E-03,4.12E-03,4.57E-03,4.30E-03,3.36E-03,2.32E-03,1.32E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.08E-03
343,1.38E-02,1.58E-02,1.32E-02,8.86E-03,5.23E-03,3.65E-03,3.72E-03,3.58E-03,3.42E-03,3.00E-03,2.27E-03,1.38E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.58E-02
344,5.60E-03,6.90E-03,6.23E-03,5.65E-03,5.07E-03,4.24E-03,4.71E-03,5.61E-03,6.15E-03,6.13E-03,4.94E-03,2.49E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.90E-03
345,7.18E-03,8.63E-03,7.60E-03,6.50E-03,5.53E-03,4.33E-03,4.63E-03,5.62E-03,6.30E-03,6.30E-03,4.98E-03,2.58E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.63E-03
346,6.14E-03,7.39E-03,6.92E-03,6.35E-03,5.75E-03,5.25E-03,6.11E-03,6.87E-03,6.45E-03,4.68E-03,3.16E-03,1.70E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.39E-03
347,4.66E-03,5.10E-03,4.83E-03,4.60E-03,4.35E-03,4.66E-03,5.60E-03,6.73E-03,6.89E-03,5.71E-03,3.52E-03,1.68E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.89E-03
348,8.07E-03,1.00E-02,8.70E-03,6.90E-03,6.07E-03,5.47E-03,6.29E-03,7.81E-03,7.32E-03,5.42E-03,3.89E-03,2.12E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E-02
349,5.24E-03,6.77E-03,5.99E-03,4.88E-03,4.40E-03,3.97E-03,4.33E-03,4.18E-03,3.82E-03,3.19E-03,2.40E-03,1.50E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.77E-03
350,7.10E-03,9.31E-03,8.79E-03,7.61E-03,6.68E-03,5.43E-03,5.76E-03,5.98E-03,5.00E-03,3.54E-03,2.56E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.31E-03
351,6.12E-03,7.48E-03,6.64E-03,5.48E-03,4.49E-03,4.04E-03,4.25E-03,4.81E-03,5.02E-03,4.29E-03,2.96E-03,1.62E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.48E-03
352,7.25E-03,8.48E-03,7.13E-03,5.49E-03,4.40E-03,3.80E-03,3.80E-03,3.72E-03,3.55E-03,3.67E-03,3.82E-03,2.39E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.48E-03
353,5.52E-03,6.76E-03,6.83E-03,6.25E-03,5.41E-03,4.83E-03,5.09E-03,5.31E-03,4.74E-03,3.88E-03,2.78E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.83E-03
354,5.24E-03,7.23E-03,6.76E-03,5.70E-03,5.01E-03,4.38E-03,4.48E-03,4.16E-03,3.44E-03,3.09E-03,2.44E-03,1.49E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.23E-03
355,8.31E-03,1.05E-02,9.77E-03,7.84E-03,6.20E-03,4.79E-03,4.76E-03,5.86E-03,5.70E-03,4.54E-03,2.95E-03,1.59E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-02
356,1.74E-02,1.90E-02,1.61E-02,1.05E-02,6.70E-03,4.55E-03,4.65E-03,4.32E-03,3.52E-03,2.87E-03,2.34E-03,1.46E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.90E-02
357,6.70E-03,8.43E-03,7.46E-03,5.69E-03,4.76E-03,4.24E-03,4.42E-03,5.16E-03,4.61E-03,3.81E-03,2.90E-03,1.78E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.43E-03
358,7.68E-03,8.88E-03,6.90E-03,5.43E-03,4.57E-03,4.42E-03,4.51E-03,4.80E-03,4.29E-03,3.99E-03,3.96E-03,2.67E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.88E-03
359,6.54E-03,8.96E-03,7.76E-03,5.29E-03,4.57E-03,4.51E-03,5.30E-03,5.94E-03,5.35E-03,4.21E-03,3.24E-03,1.99E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.96E-03
360,8.24E-03,9.69E-03,7.76E-03,5.31E-03,4.27E-03,4.00E-03,4.36E-03,5.81E-03,5.79E-03,5.21E-03,3.96E-03,2.28E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.69E-03
361,6.31E-03,8.65E-03,8.70E-03,8.09E-03,7.56E-03,6.16E-03,5.48E-03,5.44E-03,4.66E-03,3.37E-03,2.44E-03,1.51E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-03
362,5.51E-03,6.76E-03,6.83E-03,6.25E-03,5.42E-03,4.83E-03,5.08E-03,5.30E-03,4.73E-03,3.87E-03,2.78E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.83E-03
363,7.33E-03,9.61E-03,9.12E-03,8.01E-03,6.71E-03,5.70E-03,5.40E-03,5.04E-03,4.62E-03,4.14E-03,2.96E-03,1.54E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.61E-03
364,7.70E-03,9.16E-03,7.26E-03,4.99E-03,4.26E-03,4.19E-03,4.61E-03,6.31E-03,6.12E-03,5.10E-03,3.73E-03,2.18E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.16E-03
365,4.26E-03,4.74E-03,4.18E-03,3.79E-03,3.82E-03,3.92E-03,4.83E-03,5.92E-03,6.20E-03,5.38E-03,3.67E-03,1.85E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.20E-03
366,4.91E-03,5.70E-03,5.32E-03,4.90E-03,4.79E-03,4.28E-03,4.83E-03,5.63E-03,5.51E-03,4.49E-03,2.98E-03,1.66E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.70E-03
367,6.67E-03,8.91E-03,7.44E-03,5.38E-03,4.05E-03,3.45E-03,3.54E-03,3.47E-03,3.02E-03,2.38E-03,1.79E-03,1.12E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.91E-03
368,9.55E-03,1.15E-02,1.02E-02,7.79E-03,5.70E-03,4.27E-03,4.16E-03,5.09E-03,5.00E-03,4.16E-03,3.03E-03,1.67E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.15E-02
369,5.58E-03,7.61E-03,7.77E-03,7.18E-03,6.25E-03,5.17E-03,5.21E-03,5.88E-03,5.26E-03,4.00E-03,2.49E-03,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.77E-03
370,9.36E-03,1.05E-02,8.98E-03,7.10E-03,5.79E-03,4.97E-03,5.72E-03,6.48E-03,5.87E-03,4.62E-03,3.04E-03,1.74E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-02
371,7.33E-03,8.57E-03,6.83E-03,5.59E-03,4.68E-03,4.39E-03,4.47E-03,4.47E-03,3.99E-03,4.01E-03,4.26E-03,2.87E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.57E-03
372,8.46E-03,9.85E-03,8.18E-03,6.11E-03,5.65E-03,5.92E-03,7.02E-03,7.84E-03,7.35E-03,5.45E-03,3.28E-03,1.63E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.85E-03
373,8.52E-03,1.05E-02,8.68E-03,6.24E-03,5.31E-03,4.89E-03,5.47E-03,6.74E-03,6.16E-03,4.78E-03,3.46E-03,1.99E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.05E-02
374,6.02E-03,7.52E-03,7.02E-03,6.00E-03,4.91E-03,3.92E-03,4.63E-03,5.28E-03,4.87E-03,3.83E-03,2.52E-03,1.43E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.52E-03
375,5.63E-03,7.66E-03,7.83E-03,7.24E-03,6.30E-03,5.20E-03,5.23E-03,5.89E-03,5.28E-03,4.01E-03,2.48E-03,1.40E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.83E-03
376,7.82E-03,9.46E-03,7.84E-03,5.85E-03,4.31E-03,3.71E-03,3.91E-03,4.40E-03,4.40E-03,4.14E-03,3.31E-03,1.97E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.46E-03
377,6.10E-03,7.63E-03,6.55E-03,5.16E-03,3.96E-03,3.30E-03,3.64E-03,4.19E-03,4.11E-03,3.37E-03,2.33E-03,1.41E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.63E-03
